Epoch,Learn rate,Avg Train loss,Train Accuracy,Avg Eval loss,Eval accuracy
0,0.0,6.186455726623540,0.0,6.186455726623540,0.0
1,1.74692810742171E-07,6.186455726623540,0.0,6.186455726623540,0.0
2,3.49385621484342E-07,6.1850080490112300,0.0,6.1850080490112300,0.0
3,5.24078432226513E-07,6.182128429412840,0.0,6.182128429412840,0.0
4,6.98771242968684E-07,6.177819728851320,0.0,6.177819728851320,0.0
5,8.73464053710855E-07,6.172093391418460,0.0,6.172093391418460,0.0
6,1.04815686445303E-06,6.164965629577640,0.0,6.164965629577640,0.0
7,1.2228496751952E-06,6.156435489654540,0.0,6.156435489654540,0.0
8,1.39754248593737E-06,6.146518230438230,0.0,6.146518230438230,0.0
9,1.57223529667954E-06,6.135208606719970,0.0,6.135208606719970,0.0
10,1.74692810742171E-06,6.122523307800290,0.0,6.122523307800290,0.0
11,1.92162091816388E-06,6.108521461486820,0.0,6.108521461486820,0.0
12,2.09631372890605E-06,6.093225002288820,0.0,6.093225002288820,0.0
13,2.27100653964822E-06,6.076658725738530,0.0,6.076658725738530,0.0
14,2.4456993503904E-06,6.058856010437010,0.0,6.058856010437010,0.0
15,2.62039216113257E-06,6.039900779724120,0.0,6.039900779724120,0.0
16,2.79508497187474E-06,6.019864559173580,0.0,6.019864559173580,0.0
17,2.96977778261691E-06,5.99875020980835,0.0,5.99875020980835,0.0
18,3.14447059335908E-06,5.976586818695070,0.0,5.976586818695070,0.0
19,3.31916340410125E-06,5.953488349914550,0.0,5.953488349914550,0.0
20,3.49385621484342E-06,5.929470539093020,0.0,5.929470539093020,0.0
21,3.66854902558559E-06,5.904608726501470,0.0,5.904608726501470,0.0
22,3.84324183632776E-06,5.879003524780270,0.0,5.879003524780270,0.0
23,4.01793464706993E-06,5.852679252624510,0.0,5.852679252624510,0.0
24,4.19262745781211E-06,5.82579231262207,0.0,5.82579231262207,0.0
25,4.36732026855428E-06,5.798393726348880,0.003693444188684230,5.798393726348880,0.003693444188684230
26,4.54201307929645E-06,5.770635604858400,0.003693444188684230,5.770635604858400,0.003693444188684230
27,4.71670589003862E-06,5.742629528045650,0.006463527213782070,5.742629528045650,0.006463527213782070
28,4.89139870078079E-06,5.714476585388180,0.008310249075293540,5.714476585388180,0.008310249075293540
29,5.06609151152296E-06,5.6862382888793900,0.012927054427564100,5.6862382888793900,0.012927054427564100
30,5.24078432226513E-06,5.657952785491940,0.020313942804932600,5.657952785491940,0.020313942804932600
31,5.4154771330073E-06,5.629697799682620,0.026777470484376000,5.629697799682620,0.026777470484376000
32,5.59016994374947E-06,5.601603031158450,0.028624191880226100,5.601603031158450,0.028624191880226100
33,5.76486275449165E-06,5.573713302612310,0.035087719559669500,5.573713302612310,0.035087719559669500
34,5.93955556523382E-06,5.545975685119630,0.04432132840156560,5.545975685119630,0.04432132840156560
35,6.11424837597599E-06,5.5184454917907700,0.04616805166006090,5.5184454917907700,0.04616805166006090
36,6.28894118671816E-06,5.4912495613098100,0.05263157933950420,5.4912495613098100,0.05263157933950420
37,6.46363399746033E-06,5.464385986328130,0.056325022131204600,5.464385986328130,0.056325022131204600
38,6.6383268082025E-06,5.437891483306890,0.056325022131204600,5.437891483306890,0.056325022131204600
39,6.81301961894467E-06,5.411744117736820,0.0590951070189476,5.411744117736820,0.0590951070189476
40,6.98771242968684E-06,5.386026859283450,0.05724838376045230,5.386026859283450,0.05724838376045230
41,7.16240524042901E-06,5.3607354164123500,0.0590951070189476,5.3607354164123500,0.0590951070189476
42,7.33709805117119E-06,5.335890293121340,0.06278855353593830,5.335890293121340,0.06278855353593830
43,7.51179086191336E-06,5.311644077301030,0.0618651919066906,5.311644077301030,0.0618651919066906
44,7.68648367265553E-06,5.2878875732421900,0.06094183027744290,5.2878875732421900,0.06094183027744290
45,7.8611764833977E-06,5.264736652374270,0.06094183027744290,5.264736652374270,0.06094183027744290
46,8.03586929413987E-06,5.242058753967290,0.06094183027744290,5.242058753967290,0.06094183027744290
47,8.21056210488204E-06,5.219826698303220,0.0618651919066906,5.219826698303220,0.0618651919066906
48,8.38525491562421E-06,5.198130130767820,0.0618651919066906,5.198130130767820,0.0618651919066906
49,8.55994772636638E-06,5.1769700050354,0.0618651919066906,5.1769700050354,0.0618651919066906
50,8.73464053710855E-06,5.156264305114750,0.0618651919066906,5.156264305114750,0.0618651919066906
51,8.90933334785073E-06,5.136034965515140,0.0618651919066906,5.136034965515140,0.0618651919066906
52,9.0840261585929E-06,5.116305351257320,0.0618651919066906,5.116305351257320,0.0618651919066906
53,9.25871896933507E-06,5.097041606903080,0.0618651919066906,5.097041606903080,0.0618651919066906
54,9.43341178007724E-06,5.078175067901610,0.0618651919066906,5.078175067901610,0.0618651919066906
55,9.60810459081941E-06,5.059689521789550,0.0618651919066906,5.059689521789550,0.0618651919066906
56,9.78279740156158E-06,5.0416107177734400,0.0618651919066906,5.0416107177734400,0.0618651919066906
57,9.95749021230375E-06,5.0238938331604,0.0618651919066906,5.0238938331604,0.0618651919066906
58,1.01321830230459E-05,5.0065789222717300,0.0618651919066906,5.0065789222717300,0.0618651919066906
59,1.03068758337881E-05,4.989634990692140,0.0618651919066906,4.989634990692140,0.0618651919066906
60,1.04815686445303E-05,4.973062515258790,0.0618651919066906,4.973062515258790,0.0618651919066906
61,1.06562614552724E-05,4.956913471221920,0.0618651919066906,4.956913471221920,0.0618651919066906
62,1.08309542660146E-05,4.941181182861330,0.0618651919066906,4.941181182861330,0.0618651919066906
63,1.10056470767568E-05,4.92578649520874,0.0618651919066906,4.92578649520874,0.0618651919066906
64,1.11803398874989E-05,4.910818576812740,0.0618651919066906,4.910818576812740,0.0618651919066906
65,1.13550326982411E-05,4.896241188049320,0.0590951070189476,4.896241188049320,0.0590951070189476
66,1.15297255089833E-05,4.882026195526120,0.05724838376045230,4.882026195526120,0.05724838376045230
67,1.17044183197255E-05,4.8681960105896,0.06001846864819530,4.8681960105896,0.06001846864819530
68,1.18791111304676E-05,4.854682445526120,0.06371191143989560,4.854682445526120,0.06371191143989560
69,1.20538039412098E-05,4.841512680053710,0.06832871586084370,4.841512680053710,0.06832871586084370
70,1.2228496751952E-05,4.82861852645874,0.06832871586084370,4.82861852645874,0.06832871586084370
71,1.24031895626941E-05,4.815953731536870,0.06740535795688630,4.815953731536870,0.06740535795688630
72,1.25778823734363E-05,4.803621768951420,0.06832871586084370,4.803621768951420,0.06832871586084370
73,1.27525751841785E-05,4.791551113128660,0.06832871586084370,4.791551113128660,0.06832871586084370
74,1.29272679949207E-05,4.7797932624816900,0.06740535795688630,4.7797932624816900,0.06740535795688630
75,1.31019608056628E-05,4.768311023712160,0.06648199260234830,4.768311023712160,0.06648199260234830
76,1.3276653616405E-05,4.757060527801510,0.06648199260234830,4.757060527801510,0.06648199260234830
77,1.34513464271472E-05,4.746069431304930,0.06740535795688630,4.746069431304930,0.06740535795688630
78,1.36260392378893E-05,4.735318183898930,0.06648199260234830,4.735318183898930,0.06648199260234830
79,1.38007320486315E-05,4.72459077835083,0.06832871586084370,4.72459077835083,0.06832871586084370
80,1.39754248593737E-05,4.713979721069340,0.07017543911933900,4.713979721069340,0.07017543911933900
81,1.41501176701159E-05,4.703568458557130,0.07017543911933900,4.703568458557130,0.07017543911933900
82,1.4324810480858E-05,4.693319320678710,0.06925208121538160,4.693319320678710,0.06925208121538160
83,1.44995032916002E-05,4.683259010314940,0.06832871586084370,4.683259010314940,0.06832871586084370
84,1.46741961023424E-05,4.673360824584960,0.06832871586084370,4.673360824584960,0.06832871586084370
85,1.48488889130845E-05,4.663546085357670,0.07109879702329640,4.663546085357670,0.07109879702329640
86,1.50235817238267E-05,4.653802394866940,0.07386888563632970,4.653802394866940,0.07386888563632970
87,1.51982745345689E-05,4.644031047821050,0.07571560889482500,4.644031047821050,0.07571560889482500
88,1.53729673453111E-05,4.634262561798100,0.07571560889482500,4.634262561798100,0.07571560889482500
89,1.55476601560532E-05,4.624549865722660,0.07663896679878240,4.624549865722660,0.07663896679878240
90,1.57223529667954E-05,4.614847660064700,0.07848569005727770,4.614847660064700,0.07848569005727770
91,1.58970457775376E-05,4.605117321014400,0.08125577121973040,4.605117321014400,0.08125577121973040
92,1.60717385882797E-05,4.5954108238220200,0.08310249447822570,4.5954108238220200,0.08310249447822570
93,1.62464313990219E-05,4.585709095001220,0.08310249447822570,4.585709095001220,0.08310249447822570
94,1.64211242097641E-05,4.5760369300842300,0.08310249447822570,4.5760369300842300,0.08310249447822570
95,1.65958170205063E-05,4.566389560699460,0.08402585238218310,4.566389560699460,0.08402585238218310
96,1.67705098312484E-05,4.556708335876470,0.08402585238218310,4.556708335876470,0.08402585238218310
97,1.69452026419906E-05,4.546980857849120,0.08310249447822570,4.546980857849120,0.08310249447822570
98,1.71198954527328E-05,4.537275314331060,0.08217913657426830,4.537275314331060,0.08217913657426830
99,1.72945882634749E-05,4.527450084686280,0.08217913657426830,4.527450084686280,0.08217913657426830
100,1.74692810742171E-05,4.5174641609191900,0.08217913657426830,4.5174641609191900,0.08217913657426830
101,1.76439738849593E-05,4.507272243499760,0.08217913657426830,4.507272243499760,0.08217913657426830
102,1.78186666957015E-05,4.4969329833984400,0.08217913657426830,4.4969329833984400,0.08217913657426830
103,1.79933595064436E-05,4.4863457679748500,0.08494921773672100,4.4863457679748500,0.08494921773672100
104,1.81680523171858E-05,4.475634574890140,0.08679594099521640,4.475634574890140,0.08679594099521640
105,1.8342745127928E-05,4.464645862579350,0.08771929889917370,4.464645862579350,0.08771929889917370
106,1.85174379386701E-05,4.453352451324460,0.08679594099521640,4.453352451324460,0.08679594099521640
107,1.86921307494123E-05,4.442046165466310,0.0886426568031311,4.442046165466310,0.0886426568031311
108,1.88668235601545E-05,4.430509090423580,0.08771929889917370,4.430509090423580,0.08771929889917370
109,1.90415163708966E-05,4.418742656707760,0.0886426568031311,4.418742656707760,0.0886426568031311
110,1.92162091816388E-05,4.406723976135250,0.08956602215766910,4.406723976135250,0.08956602215766910
111,1.9390901992381E-05,4.394516468048100,0.09048938006162640,4.394516468048100,0.09048938006162640
112,1.95655948031232E-05,4.381909370422360,0.09233610332012180,4.381909370422360,0.09233610332012180
113,1.97402876138653E-05,4.368934154510500,0.09233610332012180,4.368934154510500,0.09233610332012180
114,1.99149804246075E-05,4.355625629425050,0.09325946867465970,4.355625629425050,0.09325946867465970
115,2.00896732353497E-05,4.341975688934330,0.0914127454161644,4.341975688934330,0.0914127454161644
116,2.02643660460918E-05,4.327850818634030,0.0914127454161644,4.327850818634030,0.0914127454161644
117,2.0439058856834E-05,4.3132452964782700,0.09233610332012180,4.3132452964782700,0.09233610332012180
118,2.06137516675762E-05,4.29823637008667,0.09233610332012180,4.29823637008667,0.09233610332012180
119,2.07884444783184E-05,4.282444000244140,0.0941828265786171,4.282444000244140,0.0941828265786171
120,2.09631372890605E-05,4.266266345977780,0.09602954983711240,4.266266345977780,0.09602954983711240
121,2.11378300998027E-05,4.249639987945560,0.09787627309560780,4.249639987945560,0.09787627309560780
122,2.13125229105449E-05,4.232665061950680,0.0969529077410698,4.232665061950680,0.0969529077410698
123,2.1487215721287E-05,4.215691089630130,0.09787627309560780,4.215691089630130,0.09787627309560780
124,2.16619085320292E-05,4.1984357833862300,0.10064635425806000,4.1984357833862300,0.10064635425806000
125,2.18366013427714E-05,4.180995941162110,0.10341643542051300,4.180995941162110,0.10341643542051300
126,2.20112941535136E-05,4.163364410400390,0.10803323984146100,4.163364410400390,0.10803323984146100
127,2.21859869642557E-05,4.1458659172058100,0.10987996309995700,4.1458659172058100,0.10987996309995700
128,2.23606797749979E-05,4.128016948699950,0.1154201328754430,4.128016948699950,0.1154201328754430
129,2.25353725857401E-05,4.108996391296390,0.11911357194185300,4.108996391296390,0.11911357194185300
130,2.27100653964822E-05,4.088802814483640,0.1237303838133810,4.088802814483640,0.1237303838133810
131,2.28847582072244E-05,4.068279266357420,0.12834718823432900,4.068279266357420,0.12834718823432900
132,2.30594510179666E-05,4.047399520874020,0.13481071591377300,4.047399520874020,0.13481071591377300
133,2.32341438287088E-05,4.026813507080080,0.13850416243076300,4.026813507080080,0.13850416243076300
134,2.34088366394509E-05,4.0056586265564000,0.14312095940113100,4.0056586265564000,0.14312095940113100
135,2.35835294501931E-05,3.9842491149902300,0.14404432475566900,3.9842491149902300,0.14404432475566900
136,2.37582222609353E-05,3.96240496635437,0.14866112172603600,3.96240496635437,0.14866112172603600
137,2.39329150716774E-05,3.941014051437380,0.14589104056358300,3.941014051437380,0.14589104056358300
138,2.41076078824196E-05,3.9197888374328600,0.14958448708057400,3.9197888374328600,0.14958448708057400
139,2.42823006931618E-05,3.898776054382320,0.14958448708057400,3.898776054382320,0.14958448708057400
140,2.4456993503904E-05,3.878170967102050,0.15143121778965000,3.878170967102050,0.15143121778965000
141,2.46316863146461E-05,3.8577311038970900,0.15235456824302700,3.8577311038970900,0.15235456824302700
142,2.48063791253883E-05,3.836439371109010,0.15789474546909300,3.836439371109010,0.15789474546909300
143,2.49810719361305E-05,3.8150315284729000,0.16251154243946100,3.8150315284729000,0.16251154243946100
144,2.51557647468726E-05,3.7934458255767800,0.16805170476436600,3.7934458255767800,0.16805170476436600
145,2.53304575576148E-05,3.7699339389801000,0.1717451512813570,3.7699339389801000,0.1717451512813570
146,2.5505150368357E-05,3.746258020401000,0.17820867896080000,3.746258020401000,0.17820867896080000
147,2.56798431790992E-05,3.721552848815920,0.18467220664024400,3.721552848815920,0.18467220664024400
148,2.58545359898413E-05,3.697280168533330,0.19021236896514900,3.697280168533330,0.19021236896514900
149,2.60292288005835E-05,3.6748998165130600,0.1939058154821400,3.6748998165130600,0.1939058154821400
150,2.62039216113257E-05,3.65322208404541,0.19482918083667800,3.65322208404541,0.19482918083667800
151,2.63786144220678E-05,3.6312131881713900,0.19298246502876300,3.6312131881713900,0.19298246502876300
152,2.655330723281E-05,3.6096599102020300,0.19298246502876300,3.6096599102020300,0.19298246502876300
153,2.67280000435522E-05,3.5887033939361600,0.18928901851177200,3.5887033939361600,0.18928901851177200
154,2.69026928542943E-05,3.568725109100340,0.19298246502876300,3.568725109100340,0.19298246502876300
155,2.70773856650365E-05,3.546414852142330,0.20036934316158300,3.546414852142330,0.20036934316158300
156,2.72520784757787E-05,3.521129846572880,0.209602952003479,3.521129846572880,0.209602952003479
157,2.74267712865209E-05,3.4951701164245600,0.2123730480670930,3.4951701164245600,0.2123730480670930
158,2.7601464097263E-05,3.4699411392211900,0.2179132103919980,3.4699411392211900,0.2179132103919980
159,2.77761569080052E-05,3.446563482284550,0.220683291554451,3.446563482284550,0.220683291554451
160,2.79508497187474E-05,3.4257218837738000,0.2234533727169040,3.4257218837738000,0.2234533727169040
161,2.81255425294895E-05,3.40645170211792,0.22437673807144200,3.40645170211792,0.22437673807144200
162,2.83002353402317E-05,3.3883543014526400,0.22530008852481800,3.3883543014526400,0.22530008852481800
163,2.84749281509739E-05,3.3682658672332800,0.22530008852481800,3.3682658672332800,0.22530008852481800
164,2.86496209617161E-05,3.344874143600460,0.23176361620426200,3.344874143600460,0.23176361620426200
165,2.88243137724582E-05,3.3217475414276100,0.23453371226787600,3.3217475414276100,0.23453371226787600
166,2.89990065832004E-05,3.2980291843414300,0.23545706272125200,3.2980291843414300,0.23545706272125200
167,2.91736993939426E-05,3.27691388130188,0.24099723994731900,3.27691388130188,0.24099723994731900
168,2.93483922046847E-05,3.257814645767210,0.24376732110977200,3.257814645767210,0.24376732110977200
169,2.95230850154269E-05,3.2369744777679400,0.24561403691768600,3.2369744777679400,0.24561403691768600
170,2.96977778261691E-05,3.2154598236084000,0.2530009150505070,3.2154598236084000,0.2530009150505070
171,2.98724706369113E-05,3.194131851196290,0.2557710111141210,3.194131851196290,0.2557710111141210
172,3.00471634476534E-05,3.1733129024505600,0.25669437646865800,3.1733129024505600,0.25669437646865800
173,3.02218562583956E-05,3.1530094146728500,0.26223453879356400,3.1530094146728500,0.26223453879356400
174,3.03965490691378E-05,3.1340792179107700,0.26777470111846900,3.1340792179107700,0.26777470111846900
175,3.05712418798799E-05,3.114530324935910,0.27054479718208300,3.114530324935910,0.27054479718208300
176,3.07459346906221E-05,3.0927655696868900,0.2770083248615270,3.0927655696868900,0.2770083248615270
177,3.09206275013643E-05,3.0706329345703100,0.2871652841567990,3.0706329345703100,0.2871652841567990
178,3.10953203121065E-05,3.048419237136840,0.2880886495113370,3.048419237136840,0.2880886495113370
179,3.12700131228486E-05,3.0276248455047600,0.29178208112716700,3.0276248455047600,0.29178208112716700
180,3.14447059335908E-05,3.0054585933685300,0.29178208112716700,3.0054585933685300,0.29178208112716700
181,3.1619398744333E-05,2.982081651687620,0.2954755425453190,2.982081651687620,0.2954755425453190
182,3.17940915550751E-05,2.960759401321410,0.29732224345207200,2.960759401321410,0.29732224345207200
183,3.19687843658173E-05,2.941138744354250,0.3037857711315160,2.941138744354250,0.3037857711315160
184,3.21434771765595E-05,2.922588348388670,0.3037857711315160,2.922588348388670,0.3037857711315160
185,3.23181699873017E-05,2.9036715030670200,0.3028624355793000,2.9036715030670200,0.3028624355793000
186,3.24928627980438E-05,2.882889747619630,0.3139427602291110,2.882889747619630,0.3139427602291110
187,3.2667555608786E-05,2.8648247718811000,0.3148661255836490,2.8648247718811000,0.3148661255836490
188,3.28422484195282E-05,2.84710955619812,0.32225301861763,2.84710955619812,0.32225301861763
189,3.30169412302703E-05,2.825190782547000,0.3231763541698460,2.825190782547000,0.3231763541698460
190,3.31916340410125E-05,2.802645206451420,0.32963988184928900,2.802645206451420,0.32963988184928900
191,3.33663268517547E-05,2.7811567783355700,0.3333333432674410,2.7811567783355700,0.3333333432674410
192,3.35410196624968E-05,2.7635200023651100,0.33702677488327000,2.7635200023651100,0.33702677488327000
193,3.3715712473239E-05,2.746466636657720,0.3379501402378080,2.746466636657720,0.3379501402378080
194,3.38904052839812E-05,2.7298293113708500,0.3351800739765170,2.7298293113708500,0.3351800739765170
195,3.40650980947234E-05,2.7102673053741500,0.33702677488327000,2.7102673053741500,0.33702677488327000
196,3.42397909054655E-05,2.686408519744870,0.3444136679172520,2.686408519744870,0.3444136679172520
197,3.44144837162077E-05,2.6608810424804700,0.349030464887619,2.6608810424804700,0.349030464887619
198,3.45891765269499E-05,2.6391067504882800,0.3545706272125240,2.6391067504882800,0.3545706272125240
199,3.4763869337692E-05,2.620547294616700,0.3573407232761380,2.620547294616700,0.3573407232761380
200,3.49385621484342E-05,2.600959539413450,0.3601108193397520,2.600959539413450,0.3601108193397520
201,3.51132549591764E-05,2.5808017253875700,0.370267778635025,2.5808017253875700,0.370267778635025
202,3.52879477699186E-05,2.5656630992889400,0.370267778635025,2.5656630992889400,0.370267778635025
203,3.54626405806607E-05,2.550464630126950,0.36657434701919600,2.550464630126950,0.36657434701919600
